fbref_id,fbref_name,fpl_name,fuzzy_score,total_points,review,duplicated,missing_matchlogs
531a4aa8,Yan Valery,Yan Valery,100.0,84.0,,,
1900032e,Jannik Vestergaard,Jannik Vestergaard,100.0,198.0,,,
2513a588,Luciano Vietto,Luciano Vietto,100.0,47.0,,,
b937e490,Rúben Vinagre,Rúben Nascimento Vinagre,100.0,59.0,,,
cfb29823,Danny Ward,Daniel Carl Ward,100.0,22.0,,,
2876eaa3,Ben Wilmot,Ben Wilmot,100.0,1.0,,,
849c826a,Andriy Yarmolenko,Andriy Yarmolenko,100.0,139.0,,,
6bb2c084,Andre-Frank Zambo Anguissa,André-Frank Zambo Anguissa,96.0,113.0,,,
5e508d0d,Kenneth Zohore,Kenneth Zohore,100.0,33.0,,,
774cf58b,Max Aarons,Max Aarons,100.0,148.0,,,
f2bf1b0f,Che Adams,Che Adams,100.0,412.0,,,
2b1c4abd,Albian Ajeti,Albian Ajeti,100.0,9.0,,,
ad1f61f3,Steven Alzate,Steven Alzate,100.0,81.0,,,
9260926b,Ibrahim Amadou,Ibrahim Amadou,100.0,18.0,,,
30941e96,Angeliño,José Ángel Esmorís Tasende,100.0,11.0,,,
b105919e,Faustino Anjorin,Faustino Anjorin,100.0,1.0,,,
394854c4,George Baldock,George Baldock,100.0,226.0,,,
1aa84968,Chris Basham,Chris Basham,100.0,182.0,,,
3189f61a,Nabil Bentaleb,Nabil Bentaleb,100.0,19.0,,,
d0b6129f,Sander Berge,Sander Berge,100.0,139.0,,,
a29b1131,Steven Bergwijn,Steven Bergwijn,100.0,153.0,,,
c1949191,Jarrad Branthwaite,Jarrad Branthwaite,100.0,135.0,,,
97220da2,Armando Broja,Armando Broja,100.0,148.0,,,
47369df8,Josh Brownhill,Josh Brownhill,100.0,264.0,,,
66b76d44,Emi Buendía,Emiliano Buendía Stati,86.0,318.0,1.0,,
b2d31e83,Dan Burn,Dan Burn,100.0,465.0,,,
bd6351cd,João Cancelo,João Cancelo,100.0,457.0,,,
f63d8a4b,Todd Cantwell,Todd Cantwell,100.0,121.0,,,
c0617e2b,Dani Ceballos,Daniel Ceballos Fernández,86.0,119.0,1.0,,
91c975a0,Leon Clarke,Leon Clarke,100.0,2.0,,,
27c01749,Aaron Connolly,Aaron Connolly,100.0,104.0,,,
a4fe8cda,Patrick Cutrone,Patrick Cutrone,100.0,25.0,,,
f08490a6,Arnaut Danjuma,Arnaut Danjuma Groeneveld,90.0,65.0,,,
6e33125f,Kevin Danso,Kevin Danso,100.0,9.0,,,
9deaf2c8,Keinan Davis,Keinan Davis,100.0,49.0,,,
254147d4,Moussa Djenepo,Moussa Djenepo,100.0,126.0,,,
5526deb1,Tommy Doyle,Tommy Doyle,100.0,37.0,,,
15ea94de,Josip Drmić,Josip Drmic,91.0,26.0,,,
79ca3e23,Ondrej Duda,Ondrej Duda,100.0,24.0,,,
debe38a0,John Egan,John Egan,100.0,191.0,,,
4fdf1fd9,Björn Engels,Björn Engels,100.0,42.0,,,
1e43fad8,Ralf Fährmann,Ralf Fahrmann,92.0,1.0,,,
9d9a71c1,Akin Famewo,Akin Famewo,100.0,1.0,,,
507c7bdf,Bruno Fernandes,Bruno Borges Fernandes,100.0,849.0,,,
e2dde94c,Gedson Fernandes,Gedson Carvalho Fernandes,100.0,7.0,,,
b63e789d,John Fleck,John Fleck,100.0,174.0,,,
82927de4,Pablo Fornals,Pablo Fornals Malla,95.0,425.0,,,
45e17712,Dimitri Foulquier,Dimitri Foulquier,100.0,1.0,,,
c13c24c8,Kieron Freeman,Kieron Freeman,100.0,2.0,,,
636b64cd,Luke Freeman,Luke Freeman,100.0,13.0,,,
2bed3eab,Eric García,Eric Garcia,91.0,44.0,,,
6bd603db,Jean-Philippe Gbamin,Jean-Philippe Gbamin,100.0,8.0,,,
ffa90327,Anwar El Ghazi,Anwar El Ghazi,100.0,226.0,,,
df10e27c,Billy Gilmour,Billy Gilmour,100.0,145.0,,,
9f7c837d,Ben Godfrey,Ben Godfrey,100.0,238.0,,,
2bd83368,Anthony Gordon,Anthony Gordon,100.0,363.0,,,
b0b4fd3e,Jack Grealish,Jack Grealish,100.0,541.0,,,
5d8d7454,Frederic Guilbert,Frédéric Guilbert,88.0,62.0,1.0,,
ba115a40,Sébastien Haller,Sébastien Haller,100.0,143.0,,,
e9254eec,Grant Hanley,Grant Hanley,100.0,94.0,,,
bf8fad51,Kortney Hause,Kortney Hause,100.0,86.0,,,
e5a76dfe,Dean Henderson,Dean Henderson,100.0,325.0,,,
007b39a5,Onel Hernández,Onel Hernández,100.0,52.0,,,
78e87179,George Hirst,George Hirst,100.0,2.0,,,
45ab2170,Nathan Holland,Nathan Holland,100.0,2.0,,,
fcab00a0,Conor Hourihane,Conor Hourihane,100.0,103.0,,,
291e3ec3,Adam Idah,Adam Idah,100.0,49.0,,,
c931d9f9,Daniel James,Daniel James,100.0,274.0,,,
1265a93a,Reece James,Reece James,100.0,367.0,,,
e8832875,João Pedro,João Pedro Junqueira de Jesus,100.0,160.0,,,
c17bfb65,Joelinton,Joelinton Cássio Apolinário de Lira,90.0,392.0,,,
4fb9c88f,Curtis Jones,Curtis Jones,100.0,193.0,,,
41ff002d,Bruno Jordão,Bruno André Cavaco Jordao,86.0,1.0,1.0,,
9f351459,Jota,José Ignacio Peleteiro Romallo,100.0,17.0,,,
fb614c44,James Justin,James Justin,100.0,210.0,,,
3d50bcdb,Moise Kean,Moise Kean,100.0,56.0,,,
f31def1e,Lloyd Kelly,Lloyd Kelly,100.0,117.0,,,
5f1d07f6,Timm Klose,Timm Klose,100.0,9.0,,,
ecf44e09,Jonathan Kodjia,Jonathan Kodjia,100.0,5.0,,,
0313a347,Ezri Konsa,Ezri Konsa Ngoyo,90.0,462.0,,,
77cf6852,Emil Krafth,Emil Krafth,100.0,171.0,,,
f23f9d20,Tim Krul,Tim Krul,100.0,199.0,,,
f4e433d4,Tariq Lamptey,Tariq Lamptey,100.0,186.0,,,
fe8e6fa1,Henri Lansbury,Henri Lansbury,100.0,12.0,,,
016ff750,Valentino Lazaro,Valentino Lazaro,100.0,19.0,,,
9460aaed,Moritz Leitner,Moritz Leitner,100.0,16.0,,,
efb9215a,Jamal Lewis,Jamal Lewis,100.0,104.0,,,
d7553721,Giovani Lo Celso,Giovani Lo Celso,100.0,145.0,,,
c0027d2d,Matthew Longstaff,Matthew Longstaff,100.0,37.0,,,
6f7d826d,Douglas Luiz,Douglas Luiz Soares de Paulo,90.0,538.0,,,
0df2b165,John Lundstram,John Lundstram,100.0,192.0,,,
83d074ff,Alexis Mac Allister,Alexis Mac Allister,100.0,391.0,,,
aa54ec6f,Pablo Marí,Pablo Marí,100.0,43.0,,,
07666c20,David Martin,David Martin,100.0,20.0,,,
3f072a68,Josh Martin,Josh Martin,100.0,5.0,,,
48a5a5d6,Gabriel Martinelli,Gabriel Martinelli Silva,100.0,498.0,,,
4bcf39f6,Neal Maupay,Neal Maupay,100.0,451.0,,,
90f91999,John McGinn,John McGinn,100.0,515.0,,,
dbe56a33,David McGoldrick,David McGoldrick,100.0,165.0,,,
51a19d04,Michael McGovern,Michael McGovern,100.0,11.0,,,
471f16b3,Kenny McLean,Kenny McLean,100.0,146.0,,,
f833a830,Takumi Minamino,Takumi Minamino,100.0,87.0,,,
5cbd1eb0,Tyrick Mitchell,Tyrick Mitchell,100.0,375.0,,,
e7434f04,Simon Moore,Simon Moore,100.0,3.0,,,
bfae110f,Wesley Moraes,Wesley Moraes,100.0,71.0,,,
bf59c794,Ravel Morrison,Ravel Morrison,100.0,1.0,,,
9674002f,Mason Mount,Mason Mount,100.0,558.0,,,
de5b5570,Marvelous Nakamba,Marvelous Nakamba,100.0,113.0,,,
5cdddffa,Tanguy Ndombele,Tanguy Ndombele,100.0,166.0,,,
7ba2eaa9,Pedro Neto,Pedro Lomba Neto,100.0,325.0,,,
3631ad41,Jeremy Ngakia,Jeremy Ngakia,100.0,36.0,,,
43439614,Oliver Norwood,Oliver Norwood,100.0,194.0,,,
bdedffac,Ørjan Nyland,Ørjan Nyland,100.0,15.0,,,
312626c1,Jack O'Connell,Jack O'Connell,100.0,114.0,,,
79bc4c45,Ben Osborn,Ben Osborn,100.0,107.0,,,
4357f557,Troy Parrott,Troy Parrott,100.0,2.0,,,
57e3f0c7,Nicolas Pépé,Nicolas Pépé,100.0,265.0,,,
9a526299,Brandon Pierrick,Brandon Pierrick,100.0,2.0,,,
7fcc71d8,Daniel Podence,Daniel Castelo Podence,86.0,262.0,1.0,,
86695068,Dennis Praet,Dennis Praet,100.0,125.0,,,
0745b37d,Teemu Pukki,Teemu Pukki,100.0,281.0,,,
1bf33a9a,Christian Pulisic,Christian Pulisic,100.0,325.0,,,
62437b4f,Ignacio Pussetto,Ignacio Pussetto,100.0,6.0,,,
466fb2c5,Aaron Ramsdale,Aaron Ramsdale,100.0,547.0,,,
e358587b,Pepe Reina,José Reina,100.0,41.0,,,
ba3ca78f,Roberto,Roberto Jimenez Gago,100.0,18.0,,,
59d93937,Patrick Roberts,Patrick Roberts,100.0,3.0,,,
e75750a3,Callum Robinson,Callum Robinson,100.0,112.0,,,
7399c7a8,Jack Robinson,Jack Robinson,100.0,78.0,,,
6434f10d,Rodri,Rodrigo Hernandez,100.0,563.0,,,
3faa1780,Lukas Rupp,Lukas Rupp,100.0,42.0,,,
2b16cb1a,Allan Saint-Maximin,Allan Saint-Maximin,100.0,359.0,,,
dae8623e,Mbwana Samatta,Mbwana Samatta,100.0,29.0,,,
bfdb33aa,Ismaila Sarr,Ismaila Sarr,100.0,188.0,,,
e8c9f4e9,Billy Sharp,Billy Sharp,100.0,96.0,,,
4c5b714f,Djibril Sidibé,Djibril Sidibé,100.0,74.0,,,
5e105217,William Smallbone,William Smallbone,100.0,34.0,,,
17695062,Emile Smith Rowe,Emile Smith Rowe,100.0,245.0,,,
6613c819,Tomáš Souček,Tomáš Souček,100.0,506.0,,,
1fdec858,Dennis Srbeny,Dennis Srbeny,100.0,13.0,,,
558807c0,Jack Stacey,Jack Stacey,100.0,45.0,,,
a8a3d139,Jed Steer,Jed Steer,100.0,2.0,,,
17d4507a,Enda Stevens,Enda Stevens,100.0,198.0,,,
b606638c,Marco Stiepermann,Marco Stiepermann,100.0,32.0,,,
e9971f2d,Japhet Tanganga,Japhet Tanganga,100.0,64.0,,,
f1e94cd6,Nathan Tella,Nathan Tella,100.0,66.0,,,
75566759,Alexander Tettey,Alexander Tettey,100.0,67.0,,,
b547f08c,Jordan Thomas,Jordan Thomas,100.0,1.0,,,
fc027d02,Luke Thomas,Luke Thomas,100.0,126.0,,,
fa38722f,Max Thompson,Max Thompson,100.0,1.0,,,
fce2302c,Kieran Tierney,Kieran Tierney,100.0,281.0,,,
7edfbb8a,Fikayo Tomori,Fikayo Tomori,100.0,48.0,,,
3ae14ed1,Trézéguet,Mahmoud Ahmed Ibrahim Hassan,100.0,155.0,,,
38ceb24a,Leandro Trossard,Leandro Trossard,100.0,656.0,,,
552aa16c,Tom Trybull,Tom Trybull,100.0,28.0,,,
c2111b45,Jesús Vallejo,Jesús Vallejo Lázaro,90.0,1.0,,,
04e195ee,Indiana Vassilev,Indiana Vassilev,100.0,4.0,,,
d484c261,Jake Vokins,Jake Vokins,100.0,3.0,,,
16fa6881,Mario Vrančić,Mario Vrancic,85.0,29.0,1.0,,
603e4f0b,Kelland Watts,Kelland Watts,100.0,1.0,,,
c40b6180,Adam Webster,Adam Webster,100.0,329.0,,,
9050ddc4,Jetro Willems,Jetro Willems,100.0,64.0,,,
5e74d6c8,Brandon Williams,Brandon Williams,100.0,92.0,,,
dd323728,Neco Williams,Neco Williams,100.0,122.0,,,
c6dc9ecd,Harry Wilson,Harry Wilson,100.0,237.0,,,
2d5f03bf,Christoph Zimmermann,Christoph Zimmermann,100.0,35.0,,,
d2d74d9c,Richairo Živković,Richairo Zivkovic,88.0,5.0,1.0,,
c81d773d,Tosin Adarabioyo,Tosin Adarabioyo,100.0,215.0,,,
9b398aea,Rayan Aït-Nouri,Rayan Aït-Nouri,100.0,257.0,,,
d6192210,Semi Ajayi,Oluwasemilogo Adesewo Ibidapo Ajayi,100.0,51.0,,,
77e84962,Thiago Alcántara,Thiago Alcántara do Nascimento,100.0,247.0,,,
8fa8f8d2,Rúnar Alex Rúnarsson,Rúnar Alex Rúnarsson,100.0,1.0,,,
1a7fcf39,Ezgjan Alioski,Ezgjan Alioski,100.0,110.0,,,
cc700722,Allan,Allan Marques Loureiro,100.0,105.0,,,
e34fc66d,Joachim Andersen,Joachim Andersen,100.0,411.0,,,
de31038e,Elliot Anderson,Elliot Anderson,100.0,63.0,,,
2f965a72,Alphonse Areola,Alphonse Areola,100.0,243.0,,,
420d7c7d,Luke Ayling,Luke Ayling,100.0,214.0,,,
a58bb1e1,Gareth Bale,Gareth Bale,100.0,113.0,,,
50dc94ce,Donny van de Beek,Donny van de Beek,100.0,72.0,,,
5a04fd92,Saïd Benrahma,Saïd Benrahma,100.0,337.0,,,
bf3aeb61,Josh Benson,Josh Benson,100.0,10.0,,,
5348aada,Gaetano Berardi,Gaetano Berardi,100.0,8.0,,,
ae5019e6,Jayden Bogle,Jayden Bogle,100.0,99.0,,,
30e81a88,Rhian Brewster,Rhian Brewster,100.0,43.0,,,
43309491,Nathan Broadhead,Nathan Broadhead,100.0,1.0,,,
c684d3c9,Kean Bryan,Kean Bryan,100.0,29.0,,,
aa6f2f2c,Oskar Buur,Oskar Buur,100.0,1.0,,,
55b4f1d6,Ian Carlo Poveda,Ian Carlo Poveda-Ocampo,95.0,14.0,,,
3e1550ee,Scott Carson,Scott Carson,100.0,7.0,,,
966e28d0,Fabio Carvalho,Fábio Freitas Gouveia Carvalho,100.0,39.0,,,
2389cdc2,Matty Cash,Matty Cash,100.0,357.0,,,
58bc7d18,Kiko Casilla,Francisco Casilla Cortés,86.0,14.0,1.0,,
197640fd,Timothy Castagne,Timothy Castagne,100.0,387.0,,,
527f063d,Edinson Cavani,Edinson Cavani,100.0,133.0,,,
b2f9c73e,Carney Chukwuemeka,Carney Chukwuemeka,100.0,52.0,,,
dc64b8b3,Liam Cooper,Liam Cooper,100.0,150.0,,,
25b82f9a,Theo Corbeanu,Theo Corbeanu,100.0,1.0,,,
fdf3cb77,Vladimír Coufal,Vladimír Coufal,100.0,338.0,,,
67ca8566,Stuart Dallas,Stuart Dallas,100.0,251.0,,,
8574c61f,Leif Davis,Leif Davis,100.0,2.0,,,
dd897ee7,Liam Delap,Liam Delap,100.0,2.0,,,
dda3969e,Mbaye Diagne,Mbaye Diagne,100.0,57.0,,,
9dc96f10,Amad Diallo,Amad Diallo,100.0,14.0,,,
11ff3d56,Ibrahima Diallo,Ibrahima Diallo,100.0,94.0,,,
31c69ef1,Rúben Dias,Rúben Gato Alves Dias,100.0,435.0,,,
1fdfd6da,Jimmy Dunne,Jimmy Dunne,100.0,9.0,,,
1566e437,Kyle Edwards,Kyle Edwards,100.0,5.0,,,
2fba6108,Anthony Elanga,Anthony Elanga,100.0,206.0,,,
ae4fc6a4,Eberechi Eze,Eberechi Eze,100.0,425.0,,,
132a82f1,Wesley Fofana,Wesley Fofana,100.0,125.0,,,
6722d4f0,Tyrese Francois,Tyrese Francois,100.0,2.0,,,
3ec9195b,Darnell Furlong,Darnell Furlong,100.0,79.0,,,
c2731c10,Conor Gallagher,Conor Gallagher,100.0,401.0,,,
a7588cdc,Antwoine Hackford,Antwoine Hackford,100.0,3.0,,,
aa849a12,Jack Harrison,Jack Harrison,100.0,503.0,,,
fed7cb61,Kai Havertz,Kai Havertz,100.0,473.0,,,
5f1a2f31,Michael Hector,Michael Hector,100.0,0.0,,,
c0398aca,Pablo Hernández,Pablo Hernández Domínguez,90.0,28.0,,,
9a71e978,Ki-Jana Hoever,Ki-Jana Hoever,100.0,27.0,,,
6d646ff7,Niall Huggins,Niall Huggins,100.0,1.0,,,
7c39363f,Alexandre Jankewitz,Alexandre Jankewitz,100.0,-1.0,,,
03edb878,Daniel Jebbison,Daniel Jebbison,100.0,12.0,,,
9e5708be,Sam Johnstone,Sam Johnstone,100.0,244.0,,,
d87e2cae,Willian José,Willian José Da Silva,90.0,40.0,,,
2d61d13a,Ozan Kabak,Ozan Kabak,100.0,44.0,,,
62d7ef38,Caoimhín Kelleher,Caoimhin Kelleher,94.0,54.0,,,
88acf83f,Reda Khadra,Reda Khadra,100.0,1.0,,,
282679b4,Mateusz Klich,Mateusz Klich,100.0,172.0,,,
ea6bc03a,Robin Koch,Robin Koch,100.0,116.0,,,
c2dfedeb,Filip Krovinović,Filip Krovinovic,94.0,17.0,,,
383e68b1,Khanya Leshabela,Thakgalo Leshabela,76.0,1.0,1.0,,
bba30585,Diego Llorente,Diego Llorente,100.0,143.0,,,
7af88b33,Max Lowe,Max Lowe,100.0,20.0,,,
67ac5bb8,Gabriel Magalhães,Gabriel dos Santos Magalhães,86.0,511.0,1.0,,
bc0bfc64,Josh Maja,Josh Maja,100.0,40.0,,,
9ae9eaea,Fernando Marçal,Fernando Marçal,100.0,86.0,,,
50e6dc35,Jean-Philippe Mateta,Jean-Philippe Mateta,100.0,253.0,,,
ca22ccb0,Hannibal Mejbri,Hannibal Mejbri,100.0,13.0,,,
33887998,Edouard Mendy,Edouard Mendy,100.0,294.0,,,
6b625ac2,Illan Meslier,Illan Meslier,100.0,350.0,,,
f230bc30,Jakub Moder,Jakub Moder,100.0,97.0,,,
c908a1bc,Jayson Molumby,Jayson Molumby,100.0,1.0,,,
f8e588df,Joel Mumbongo,Joel Mumbongo,100.0,3.0,,,
5ed97752,Iliman Ndiaye,Iliman Ndiaye,100.0,1.0,,,
f5b281e7,Niels Nkounkou,Niels Nkounkou,100.0,2.0,,,
30040f5d,Dan Nlundulu,Daniel N'Lundulu,86.0,13.0,1.0,,
1d042188,Dara O'Shea,Dara O'Shea,100.0,108.0,,,
e7ee38c3,Robin Olsen,Robin Olsen,100.0,52.0,,,
6956ff08,Owen Otasowie,Owen Otasowie,100.0,9.0,,,
529f49ab,Thomas Partey,Thomas Partey,100.0,224.0,,,
4879f8cb,Bailey Peacock-Farrell,Bailey Peacock-Farrell,100.0,3.0,,,
b04ee927,Matheus Pereira,Matheus Pereira,100.0,153.0,,,
4f565d77,Kalvin Phillips,Kalvin Phillips,100.0,130.0,,,
515ebe8d,Nathaniel Phillips,Nathaniel Phillips,100.0,71.0,,,
19f4d211,Jaden Philogene Bidace,Jaden Philogene-Bidace,100.0,3.0,,,
1544f145,Jacob Ramsey,Jacob Ramsey,100.0,301.0,,,
3423f250,Raphinha,Raphael Dias Belloli,100.0,278.0,,,
3353737a,Sergio Reguilón,Sergio Reguilón,100.0,264.0,,,
4fa62ae4,Lewis Richardson,Lewis Richardson,100.0,2.0,,,
6c17e046,Tyler Roberts,Tyler Roberts,100.0,83.0,,,
289601e6,Antonee Robinson,Antonee Robinson,100.0,255.0,,,
17acc2ed,Marek Rodák,Marek Rodák,100.0,8.0,,,
8d62d31a,Joe Rodon,Joe Rodon,100.0,30.0,,,
1fb1c435,Rodrigo,Rodrigo Moreno,100.0,301.0,,,
715bf047,James Rodríguez,James Rodríguez,100.0,101.0,,,
0b33f6ad,Mohammed Salisu,Mohammed Salisu,100.0,105.0,,,
6a713852,Robert Sánchez,Robert Sánchez,100.0,368.0,,,
6e7f1353,Morgan Sanson,Morgan Sanson,100.0,25.0,,,
77bb1522,Romaine Sawyers,Romaine Sawyers,100.0,33.0,,,
21945a9e,Dane Scarlett,Dane Scarlett,100.0,4.0,,,
d04b94db,Nélson Semedo,Nélson Cabral Semedo,86.0,343.0,1.0,,
e4e0deaa,Femi Seriki,Femi Seriki,100.0,1.0,,,
8d03ca5a,Jamie Shackleton,Jamie Shackleton,100.0,36.0,,,
00f0482f,Shola Shoretire,Shola Shoretire,100.0,3.0,,,
e7aa9d7c,Fábio Silva,Fábio Silva,100.0,110.0,,,
86e7deaf,Thiago Silva,Thiago Emiliano da Silva,100.0,304.0,,,
42130443,Zack Steffen,Zack Steffen,100.0,9.0,,,
f4d296e4,Pascal Struijk,Pascal Struijk,100.0,172.0,,,
4d0eb7d2,Percy Tau,Percy Tau,100.0,7.0,,,
3add8ed8,Sidnei Tavares,Sidnei Tavares,100.0,3.0,,,
ab7d7882,Allan Tchaptchet,Allan Tchaptchet,100.0,0.0,,,
e73c9bb2,Alex Telles,Alex Telles,100.0,92.0,,,
77d7c96f,Kenny Tete,Kenny Tete,100.0,166.0,,,
b2ee9d2c,William Thomas Fish,William Fish,100.0,1.0,,,
9e1035f8,Ferrán Torres,Ferran Torres,92.0,121.0,,,
4dc4f138,Conor Townsend,Conor Townsend,100.0,76.0,,,
c47541e0,Bertrand Traoré,Bertrand Traoré,100.0,170.0,,,
f315ca93,Kostas Tsimikas,Konstantinos Tsimikas,83.0,140.0,1.0,,
1880614f,Cengiz Ünder,Cengiz Ünder,100.0,16.0,,,
dad4b285,Joël Veltman,Joël Veltman,100.0,328.0,,,
8b529245,Carlos Vinícius,Carlos Vinícius Alves Morais,90.0,107.0,,,
728e9b2e,João Virgínia,João Virgínia,100.0,2.0,,,
3b029691,Vitinha,Vitor Ferreira,100.0,26.0,,,
aed3a70f,Ollie Watkins,Ollie Watkins,100.0,695.0,,,
c7170b46,Caleb Watts,Caleb Watts,100.0,2.0,,,
49fe9070,Timo Werner,Timo Werner,100.0,236.0,,,
35e413f1,Ben White,Benjamin White,100.0,541.0,,,
012c975a,Rhys Williams,Rhys Williams,100.0,28.0,,,
e49ce451,Okay Yokuşlu,Okay Yokuslu,92.0,34.0,,,
d01231f0,Andi Zeqiri,Andi Zeqiri,100.0,9.0,,,
6622454d,Hakim Ziyech,Hakim Ziyech,100.0,182.0,,,
79300479,Martin Ødegaard,Martin Ødegaard,100.0,556.0,,,
a8c0acb7,Kristoffer Ajer,Kristoffer Ajer,100.0,172.0,,,
05e8ca6d,Cameron Archer,Cameron Archer,100.0,87.0,,,
68c720b5,Adam Armstrong,Adam Armstrong,100.0,111.0,,,
b391383a,Harrison Ashby,Harrison Ashby,100.0,1.0,,,
1c0eea98,Daniel Bachmann,Daniel Bachmann,100.0,25.0,,,
3a233281,Leon Bailey,Leon Bailey,100.0,283.0,,,
31822f8c,Folarin Balogun,Folarin Balogun,100.0,2.0,,,
2886c9b5,Shandon Baptiste,Shandon Baptiste,100.0,83.0,,,
cd4256d3,Lewis Bate,Lewis Bate,100.0,3.0,,,
30db8574,Mads Bech Sørensen,Mads Bech Sørensen,100.0,26.0,,,
3b8674e6,Rodrigo Bentancur,Rodrigo Bentancur,100.0,151.0,,,
407db0d5,Mads Bidstrup,Mads Bidstrup,100.0,4.0,,,
a2081c6b,Lewis Brunt,Lewis Brunt,100.0,2.0,,,
16264a81,Moisés Caicedo,Moisés Caicedo Corozo,90.0,171.0,,,
6f711f67,Chem Campbell,Chem Campbell,100.0,6.0,,,
1137759d,Sergi Canós,Sergi Canós Tenés,90.0,86.0,,,
17734ea0,Kayky Chagas,Kayky da Silva Chagas,86.0,1.0,1.0,,
5515376c,Trevoh Chalobah,Trevoh Chalobah,100.0,182.0,,,
240c8ab6,Daniel Chesters,Daniel Chesters,100.0,1.0,,,
dc6c2f02,Chiquinho,Francisco Jorge Tomás Oliveira,100.0,20.0,,,
a8c19eb8,Nathan Collins,Nathan Collins,100.0,186.0,,,
beb391dd,Maxwel Cornet,Maxwel Cornet,100.0,131.0,,,
4654e5f5,Charlie Cresswell,Charlie Cresswell,100.0,4.0,,,
71b47ab9,Cucho,Juan Camilo Hernández Suárez,100.0,62.0,,,
1daec722,Marc Cucurella,Marc Cucurella Saseta,90.0,228.0,,,
cc3b8e78,Luke Cundle,Luke Cundle,100.0,7.0,,,
ca45605e,Patson Daka,Patson Daka,100.0,140.0,,,
60344e4f,Josh Dasilva,Josh Dasilva,100.0,91.0,,,
2c44a35d,Emmanuel Dennis,Emmanuel Dennis,100.0,173.0,,,
5c74c0f5,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,100.0,152.0,,,
4a1a9578,Luis Díaz,Luis Díaz,100.0,263.0,,,
e814e1cf,Lewis Dobbin,Lewis Dobbin,100.0,19.0,,,
2f6ec02a,Kieran Dowell,Kieran Dowell,100.0,41.0,,,
e0d1510a,Cody Drameh,Cody Drameh,100.0,1.0,,,
0562b7f1,Odsonne Édouard,Odsonne Edouard,93.0,246.0,,,
d313e8ff,CJ Egan-Riley,CJ Egan-Riley,100.0,1.0,,,
df8b52a5,Emerson,Emerson Leite de Souza Junior,100.0,214.0,,,
b579e83d,Oghenekaro Etebo,Oghenekaro Peter Etebo,95.0,10.0,,,
4596da74,Evan Ferguson,Evan Ferguson,100.0,135.0,,,
2f8d27bc,Nathan Ferguson,Nathan Ferguson,100.0,1.0,,,
f127d782,Álvaro Fernández,Álvaro Fernández,100.0,31.0,,,
24f59bb2,Junior Firpo,Junior Firpo Adames,90.0,52.0,,,
82c215a0,Marcus Forss,Marcus Forss,100.0,11.0,,,
3dcef539,Tariqe Fosu,Tariqe Fosu-Henry,90.0,1.0,,,
d102b8a2,Leo Fuhr Hjelde,Leo Fuhr Hjelde,100.0,2.0,,,
7aa8adfe,Alejandro Garnacho,Alejandro Garnacho,100.0,165.0,,,
01962d0d,Joe Gelhardt,Joe Gelhardt,100.0,63.0,,,
f7b1d4e0,Saman Ghoddos,Saman Ghoddos,100.0,70.0,,,
112c495e,Dimitris Giannoulis,Dimitris Giannoulis,100.0,39.0,,,
7b5ab7f2,Bryan Gil,Bryan Gil Salvatierra,90.0,30.0,,,
f0caab96,Toti Gomes,Toti António Gomes,100.0,130.0,,,
7aee4dd3,Charlie Goode,Charlie Goode,100.0,10.0,,,
19a9cb70,Kaide Gordon,Kaide Gordon,100.0,2.0,,,
f3354c07,Sam Greenwood,Sam Greenwood,100.0,45.0,,,
d0706b27,Marc Guéhi,Marc Guéhi,100.0,277.0,,,
82518f62,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,90.0,307.0,,,
169fd162,Hwang Hee-chan,Hwang Hee-chan,100.0,262.0,,,
8a3c1dc7,Rico Henry,Rico Henry,100.0,233.0,,,
84c5ceea,Tim Iroegbunam,Tim Iroegbunam,100.0,13.0,,,
8449d35e,Vitaly Janelt,Vitaly Janelt,100.0,258.0,,,
172e52d8,Pontus Jansson,Pontus Jansson,100.0,151.0,,,
0f134faf,Mathias Jensen,Mathias Jensen,100.0,283.0,,,
b8d22478,Samuel Kalu,Samuel Kalu,100.0,7.0,,,
19a12bed,Hassane Kamara,Hassane Kamara,100.0,38.0,,,
f99b71de,Edo Kayembe,Edo Kayembe,100.0,24.0,,,
3f70db80,Kristoffer Klaesson,Kristoffer Klaesson,100.0,2.0,,,
5ed9b537,Ibrahima Konaté,Ibrahima Konaté,100.0,138.0,,,
e717705a,Alex Král,Alex Kral,89.0,1.0,1.0,,
5aaef9ef,Juraj Kucka,Juraj Kucka,100.0,54.0,,,
df3cda47,Dejan Kulusevski,Dejan Kulusevski,100.0,306.0,,,
f5044e54,Pierre Lees-Melou,Pierre Lees-Melou,100.0,70.0,,,
afed6722,Valentino Livramento,Tino Livramento,86.0,125.0,1.0,,
e1df6989,Imran Louza,Imrân Louza,91.0,31.0,,,
b5bf1770,Lyanco,Lyanco Silveira Neves Vojnovic,90.0,48.0,,,
6afaebf2,Bryan Mbeumo,Bryan Mbeumo,100.0,382.0,,,
96593e89,James Mcatee,James McAtee,100.0,79.0,,,
b2c66859,Kasey McAteer,Kasey McAteer,100.0,1.0,,,
076bb352,Liam McCarron,Liam McCarron,100.0,1.0,,,
1000a059,Stuart McKinstry,Stuart McKinstry,100.0,1.0,,,
2bc28bb9,Tyler Morton,Tyler Morton,100.0,1.0,,,
