season,fbref_name,fpl_name,fuzzy_score,total_points,review,duplicated
2015-2016,Sylvain Distin,,,,,
2015-2016,Joe Dodoo,,,,,
2015-2016,Graham Dorrans,,,,,
2015-2016,Seydou Doumbia,,,,,
2015-2016,Kieran Dowell,,,,,
2015-2016,Paul Dummett,,,,,
2015-2016,Nathan Dyer,,,,,
2015-2016,Éder,,,,,
2015-2016,Rob Elliot,,,,,
2015-2016,Mohamed Elneny,,,,,
2015-2016,Tommy Elphick,,,,,
2015-2016,Emmanuel Emenike,,,,,
2015-2016,Marvin Emnes,,,,,
2015-2016,Christian Eriksen,,,,,
2015-2016,Jonny Evans,,,,,
2015-2016,Łukasz Fabiański,,,,,
2015-2016,Cesc Fàbregas,,,,,
2015-2016,Radamel Falcao,,,,,
2015-2016,Adam Federici,,,,,
2015-2016,Marouane Fellaini,,,,,
2015-2016,Leroy Fer,,,,,
2015-2016,Federico Fernández,,,,,
2015-2016,Fernando,,,,,
2015-2016,Sam Field,,,,,
2015-2016,Roberto Firmino,,,,,
2015-2016,Mathieu Flamini,,,,,
2015-2016,Jon Flanagan,,,,,
2015-2016,Darren Fletcher,,,,,
2015-2016,Steven Fletcher,,,,,
2015-2016,José Fonte,,,,,
2015-2016,Fraser Forster,,,,,
2015-2016,Ben Foster,,,,,
2015-2016,Timothy Fosu-Mensah,,,,,
2015-2016,Simon Francis,,,,,
2015-2016,Christian Fuchs,,,,,
2015-2016,Jay Fulton,,,,,
2015-2016,Ramiro Funes Mori,,,,,
2015-2016,Brendan Galloway,,,,,
2015-2016,Cristian Gamboa,,,,,
2015-2016,Idrissa Gana Gueye,,,,,
2015-2016,Manu García,,,,,
2015-2016,Craig Gardner,,,,,
2015-2016,Dwight Gayle,,,,,
2015-2016,Paulo Gazzaniga,,,,,
2015-2016,David de Gea,,,,,
2015-2016,Rudy Gestede,,,,,
2015-2016,Kieran Gibbs,,,,,
2015-2016,Darron Gibson,,,,,
2015-2016,Carles Gil,,,,,
2015-2016,Marco van Ginkel,,,,,
2015-2016,Olivier Giroud,,,,,
2015-2016,Shay Given,,,,,
2015-2016,Serge Gnabry,,,,,
2015-2016,Heurelho Gomes,,,,,
2015-2016,Joe Gomez,,,,,
2015-2016,Jordi Gómez,,,,,
2015-2016,Bafétimbi Gomis,,,,,
2015-2016,Dan Gosling,,,,,
2015-2016,Yoan Gouffran,,,,,
2015-2016,Lewis Grabban,,,,,
2015-2016,Max Gradel,,,,,
2015-2016,Danny Graham,,,,,
2015-2016,Demarai Gray,,,,,
2015-2016,Jack Grealish,,,,,
2015-2016,André Green,,,,,
2015-2016,Rees Greenwood,,,,,
2015-2016,Matt Grimes,,,,,
2015-2016,Adlène Guedioura,,,,,
2015-2016,Brad Guzan,,,,,
2015-2016,Massadio Haïdara,,,,,
2015-2016,Brede Hangeland,,,,,
2015-2016,Joe Hart,,,,,
2015-2016,Jakob Haugaard,,,,,
2015-2016,Eden Hazard,,,,,
2015-2016,Jordan Henderson,,,,,
2015-2016,Wayne Hennessey,,,,,
2015-2016,Rushian Hepburn-Murphy,,,,,
2015-2016,Javier Hernández,,,,,
2015-2016,Ander Herrera,,,,,
2015-2016,Son Heung-min,,,,,
2015-2016,Tony Hibbert,,,,,
2015-2016,José Holebas,,,,,
2015-2016,George Honeyman,,,,,
2015-2016,Wes Hoolahan,,,,,
2015-2016,Gary Hooper,,,,,
2015-2016,Tim Howard,,,,,
2015-2016,Jonny Howson,,,,,
2015-2016,Robert Huth,,,,,
2015-2016,Alan Hutton,,,,,
2015-2016,Víctor Ibarbo,,,,,
2015-2016,Jordon Ibe,,,,,
2015-2016,Odion Ighalo,,,,,
2015-2016,Kelechi Iheanacho,,,,,
2015-2016,Giannelli Imbula,,,,,
2015-2016,Danny Ings,,,,,
2015-2016,Gökhan Inler,,,,,
2015-2016,Stephen Ireland,,,,,
2015-2016,Juan Iturbe,,,,,
2015-2016,Branislav Ivanović,,,,,
2015-2016,Alex Iwobi,,,,,
2015-2016,Phil Jagielka,,,,,
2015-2016,Daryl Janmaat,,,,,
2015-2016,Adnan Januzaj,,,,,
2015-2016,Matt Jarvis,,,,,
2015-2016,Mile Jedinak,,,,,
2015-2016,Nikica Jelavić,,,,,
2015-2016,Carl Jenkinson,,,,,
2015-2016,Cameron Jerome,,,,,
2015-2016,Adam Johnson,,,,,
2015-2016,Bradley Johnson,,,,,
2015-2016,Glen Johnson,,,,,
2015-2016,Billy Jones,,,,,
2015-2016,Phil Jones,,,,,
2015-2016,Siem de Jong,,,,,
2015-2016,Joselu,,,,,
2015-2016,Juanmi,,,,,
2015-2016,Younès Kaboul,,,,,
2015-2016,Sullay Kaikai,,,,,
2015-2016,Harry Kane,,,,,
2015-2016,N'Golo Kanté,,,,,
2015-2016,Will Keane,,,,,
2015-2016,Martin Kelly,,,,,
2015-2016,Kenedy,,,,,
2015-2016,Jonjoe Kenny,,,,,
2015-2016,Yann Kermorgant,,,,,
2015-2016,Wahbi Khazri,,,,,
2015-2016,Andy King,,,,,
2015-2016,Joshua King,,,,,
2015-2016,Stephen Kingsley,,,,,
2015-2016,Jan Kirchhoff,,,,,
2015-2016,Timm Klose,,,,,
2015-2016,Aleksandar Kolarov,,,,,
2015-2016,Vincent Kompany,,,,,
2015-2016,Arouna Koné,,,,,
2015-2016,Lamine Koné,,,,,
2015-2016,Laurent Koscielny,,,,,
2015-2016,Cheikhou Kouyaté,,,,,
2015-2016,Libor Kozák,,,,,
2015-2016,Andrej Kramarić,,,,,
2015-2016,Bojan Krkić,,,,,
2015-2016,Tim Krul,,,,,
2015-2016,Kyle Lafferty,,,,,
2015-2016,Adam Lallana,,,,,
2015-2016,Rickie Lambert,,,,,
2015-2016,Érik Lamela,,,,,
2015-2016,Manuel Lanzini,,,,,
2015-2016,Seb Larsson,,,,,
2015-2016,Jamaal Lascelles,,,,,
2015-2016,Miguel Layún,,,,,
2015-2016,Joe Ledley,,,,,
2015-2016,Lucas Leiva,,,,,
2015-2016,Jonathan Leko,,,,,
2015-2016,Aaron Lennon,,,,,
2015-2016,Jeremain Lens,,,,,
2015-2016,Joleon Lescott,,,,,
2015-2016,Jesse Lingard,,,,,
2015-2016,Hugo Lloris,,,,,
2015-2016,Ruben Loftus-Cheek,,,,,
2015-2016,Shane Long,,,,,
2015-2016,Donald Love,,,,,
2015-2016,Dejan Lovren,,,,,
2015-2016,Romelu Lukaku,,,,,
2015-2016,Jordan Lyden,,,,,
2015-2016,Yann M'Vila,,,,,
2015-2016,Shaun MacDonald,,,,,
2015-2016,Riyad Mahrez,,,,,
2015-2016,Modibo Maïga,,,,,
2015-2016,Sadio Mané,,,,,
2015-2016,Eliaquim Mangala,,,,,
2015-2016,Vito Mannone,,,,,
2015-2016,José Manuel Jurado,,,,,
2015-2016,Adrian Mariappa,,,,,
2015-2016,Anthony Martial,,,,,
2015-2016,Russell Martin,,,,,
2015-2016,Cuco Martina,,,,,
2015-2016,Ryan Mason,,,,,
2015-2016,Juan Mata,,,,,
2015-2016,Nemanja Matić,,,,,
2015-2016,Adam Matthews,,,,,
2015-2016,Kevin Mbabu,,,,,
2015-2016,Chancel Mbemba,,,,,
2015-2016,Dieumerci Mbokani,,,,,
2015-2016,James McArthur,,,,,
2015-2016,Gareth McAuley,,,,,
2015-2016,Alex McCarthy,,,,,
2015-2016,James McCarthy,,,,,
2015-2016,James McClean,,,,,
2015-2016,Callum McManaman,,,,,
2015-2016,Paddy McNair,,,,,
2015-2016,Memphis,,,,,
2015-2016,Per Mertesacker,,,,,
2015-2016,Matt Miazga,,,,,
2015-2016,Simon Mignolet,,,,,
2015-2016,James Milner,,,,,
2015-2016,Tyrone Mings,,,,,
2015-2016,Kevin Mirallas,,,,,
2015-2016,Aleksandar Mitrović,,,,,
2015-2016,Nacho Monreal,,,,,
2015-2016,Jefferson Montero,,,,,
2015-2016,Alberto Moreno,,,,,
2015-2016,Wes Morgan,,,,,
2015-2016,James Morrison,,,,,
2015-2016,Victor Moses,,,,,
2015-2016,Youssouf Mulumbu,,,,,
2015-2016,Marc Muniesa,,,,,
2015-2016,Glenn Murray,,,,,
2015-2016,Jordon Mutch,,,,,
2015-2016,Boaz Myhill,,,,,
2015-2016,Dame N'Doye,,,,,
2015-2016,Clinton N'Jie,,,,,
2015-2016,Charles N'Zogbia,,,,,
2015-2016,Steven Naismith,,,,,
2015-2016,Samir Nasri,,,,,
2015-2016,Kyle Naughton,,,,,
2015-2016,Jesús Navas,,,,,
2015-2016,Oumar Niasse,,,,,
2015-2016,Mark Noble,,,,,
2015-2016,Kevin Nolan,,,,,
2015-2016,Kristoffer Nordfeldt,,,,,
2015-2016,Allan Nyom,,,,,
2015-2016,Eunan O'Kane,,,,,
2015-2016,Gary O'Neil,,,,,
2015-2016,John O'Shea,,,,,
2015-2016,Gabriel Obertan,,,,,
2015-2016,John Obi Mikel,,,,,
2015-2016,Pedro Obiang,,,,,
2015-2016,Peter Odemwingie,,,,,
2015-2016,Vadis Odjidja-Ofoe,,,,,
2015-2016,Angelo Ogbonna,,,,,
2015-2016,Sheyi Ojo,,,,,
2015-2016,Shinji Okazaki,,,,,
2015-2016,Jores Okore,,,,,
2015-2016,Jonas Olsson,,,,,
2015-2016,Martin Olsson,,,,,
2015-2016,Josh Onomah,,,,,
2015-2016,Divock Origi,,,,,
2015-2016,Oscar,,,,,
2015-2016,Leon Osman,,,,,
2015-2016,David Ospina,,,,,
2015-2016,Nicolás Otamendi,,,,,
2015-2016,Obbi Oulare,,,,,
2015-2016,Bryan Oviedo,,,,,
2015-2016,Reece Oxford,,,,,
2015-2016,Alex Oxlade-Chamberlain,,,,,
2015-2016,Mesut Özil,,,,,
2015-2016,Alberto Paloschi,,,,,
2015-2016,Costel Pantilimon,,,,,
2015-2016,Alexandre Pato,,,,,
2015-2016,Dimitri Payet,,,,,
2015-2016,Graziano Pellè,,,,,
2015-2016,Matthew Pennington,,,,,
2015-2016,Andreas Pereira,,,,,
2015-2016,Ayoze Pérez,,,,,
2015-2016,Jordan Pickford,,,,,
2015-2016,Steven Pienaar,,,,,
2015-2016,Erik Pieters,,,,,
2015-2016,Ivo Pinto,,,,,
2015-2016,Sébastien Pocognoli,,,,,
2015-2016,Nick Powell,,,,,
2015-2016,Alex Pritchard,,,,,
2015-2016,Sebastian Prödl,,,,,
2015-2016,Marc Pugh,,,,,
2015-2016,Jason Puncheon,,,,,
2015-2016,Baba Rahman,,,,,
2015-2016,Ramires,,,,,
2015-2016,Gastón Ramírez,,,,,
2015-2016,Aaron Ramsey,,,,,
2015-2016,Connor Randall,,,,,
2015-2016,Darren Randolph,,,,,
2015-2016,Àngel Rangel,,,,,
2015-2016,Tokelo Rantie,,,,,
2015-2016,Marcus Rashford,,,,,
2015-2016,Nathan Redmond,,,,,
2015-2016,Harrison Reed,,,,,
2015-2016,Winston Reid,,,,,
2015-2016,Loïc Rémy,,,,,
2015-2016,Micah Richards,,,,,
2015-2016,Kieran Richardson,,,,,
2015-2016,Matt Ritchie,,,,,
2015-2016,Emmanuel Rivière,,,,,
2015-2016,Patrick Roberts,,,,,
2015-2016,Tyler Roberts,,,,,
2015-2016,Joel Robles,,,,,
2015-2016,Thomas Robson,,,,,
2015-2016,Jay Rodriguez,,,,,
2015-2016,Jack Rodwell,,,,,
2015-2016,Marcos Rojo,,,,,
2015-2016,Sergio Romero,,,,,
2015-2016,Oriol Romeu,,,,,
2015-2016,Salomón Rondón,,,,,
2015-2016,Wayne Rooney,,,,,
2015-2016,Danny Rose,,,,,
2015-2016,Jordan Rossiter,,,,,
2015-2016,Wayne Routledge,,,,,
2015-2016,Declan Rudd,,,,,
2015-2016,John Ruddy,,,,,
2015-2016,Bacary Sagna,,,,,
2015-2016,Henri Saivet,,,,,
2015-2016,Diafra Sakho,,,,,
2015-2016,Mamadou Sakho,,,,,
2015-2016,Bakary Sako,,,,,
2015-2016,Alexis Sánchez,,,,,
2015-2016,Carlos Sánchez,,,,,
2015-2016,Sandro,,,,,
2015-2016,Jeffrey Schlupp,,,,,
2015-2016,Kasper Schmeichel,,,,,
2015-2016,Morgan Schneiderlin,,,,,
2015-2016,Bastian Schweinsteiger,,,,,
2015-2016,Stéphane Sessègnon,,,,,
2015-2016,Xherdan Shaqiri,,,,,
2015-2016,Luke Shaw,,,,,
2015-2016,Ryan Shawcross,,,,,
2015-2016,Jonjo Shelvey,,,,,
2015-2016,Steve Sidwell,,,,,
2015-2016,Gylfi Sigurðsson,,,,,
2015-2016,David Silva,,,,,
2015-2016,Danny Simpson,,,,,
2015-2016,Scott Sinclair,,,,,
2015-2016,Moussa Sissoko,,,,,
2015-2016,Martin Škrtel,,,,,
2015-2016,Chris Smalling,,,,,
2015-2016,Adam Smith,,,,,
2015-2016,Brad Smith,,,,,
2015-2016,Cédric Soares,,,,,
2015-2016,Alex Song,,,,,
2015-2016,Pape Souaré,,,,,
2015-2016,Julián Speroni,,,,,
2015-2016,Junior Stanislas,,,,,
2015-2016,Maarten Stekelenburg,,,,,
2015-2016,Raheem Sterling,,,,,
2015-2016,Jamie Sterry,,,,,
2015-2016,Kevin Stewart,,,,,
2015-2016,John Stones,,,,,
2015-2016,Daniel Sturridge,,,,,
2015-2016,Mario Suárez,,,,,
2015-2016,Ki Sung-yueng,,,,,
2015-2016,Andrew Surman,,,,,
2015-2016,Dušan Tadić,,,,,
2015-2016,Matt Targett,,,,,
2015-2016,Neil Taylor,,,,,
2015-2016,Steven Taylor,,,,,
2015-2016,Dionatan Teixeira,,,,,
2015-2016,John Terry,,,,,
2015-2016,Alexander Tettey,,,,,
2015-2016,Florian Thauvin,,,,,
2015-2016,Cheick Tioté,,,,,
2015-2016,Ola Toivonen,,,,,
2015-2016,James Tomkins,,,,,
2015-2016,Lee Tomlin,,,,,
2015-2016,Fikayo Tomori,,,,,
2015-2016,Kevin Toner,,,,,
2015-2016,Ivan Toney,,,,,
2015-2016,Kolo Touré,,,,,
2015-2016,Yaya Touré,,,,,
2015-2016,Andros Townsend,,,,,
2015-2016,Adama Traoré,,,,,
2015-2016,Bertrand Traoré,,,,,
2015-2016,Kieran Trippier,,,,,
2015-2016,Leonardo Ulloa,,,,,
2015-2016,Antonio Valencia,,,,,
2015-2016,Enner Valencia,,,,,
2015-2016,Virgil van Dijk,,,,,
2015-2016,Jamie Vardy,,,,,
2015-2016,Guillermo Varela,,,,,
2015-2016,Jordan Veretout,,,,,
2015-2016,Jan Vertonghen,,,,,
2015-2016,Michel Vorm,,,,,
2015-2016,Theo Walcott,,,,,
2015-2016,Kyle Walker,,,,,
2015-2016,Jonathan Walters,,,,,
2015-2016,Victor Wanyama,,,,,
2015-2016,Danny Ward,,,,,
2015-2016,Joel Ward,,,,,
2015-2016,James Ward-Prowse,,,,,
2015-2016,Marcin Wasilewski,,,,,
2015-2016,Duncan Watmore,,,,,
2015-2016,Ben Watson,,,,,
2015-2016,James Weir,,,,,
2015-2016,Danny Welbeck,,,,,
2015-2016,Ashley Westwood,,,,,
2015-2016,Glenn Whelan,,,,,
2015-2016,Steven Whittaker,,,,,
2015-2016,Connor Wickham,,,,,
2015-2016,Georginio Wijnaldum,,,,,
2015-2016,Ashley Williams,,,,,
2015-2016,Jonny Williams,,,,,
2015-2016,Willian,,,,,
2015-2016,Jack Wilshere,,,,,
2015-2016,Callum Wilson,,,,,
2015-2016,James Wilson,,,,,
2015-2016,Marc Wilson,,,,,
2015-2016,Kevin Wimmer,,,,,
2015-2016,Andre Wisdom,,,,,
2015-2016,Philipp Wollscheid,,,,,
2015-2016,Claudio Yacob,,,,,
2015-2016,DeAndre Yedlin,,,,,
2015-2016,Maya Yoshida,,,,,
2015-2016,Ashley Young,,,,,
2015-2016,Pablo Zabaleta,,,,,
2015-2016,Wilfried Zaha,,,,,
2015-2016,Mauro Zárate,,,,,
2015-2016,Kurt Zouma,,,,,
2015-2016,Adrián,Adrián San Miguel del Castillo,100,,,
2015-2016,Diego Costa,Diego Da Silva Costa,100,,,
2015-2016,Danny Drinkwater,Daniel Drinkwater,100,,,
2015-2016,Fernandinho,Fernando Luiz Rosa,100,,,
2015-2016,Gabriel Paulista,Gabriel Armando de Abreu,100,,,
2015-2016,Pedro,Pedro Rodríguez Ledesma,100,,,
2014-2015,Patrick van Aanholt,,,,,
2014-2015,Rolando Aarons,,,,,
2014-2015,Mehdi Abeid,,,,,
2014-2015,Charlie Adam,,,,,
2014-2015,Emmanuel Adebayor,,,,,
2014-2015,Gabby Agbonlahor,,,,,
2014-2015,Sergio Agüero,,,,,
2014-2015,Nathan Aké,,,,,
2014-2015,Chuba Akpom,,,,,
2014-2015,Marc Albrighton,,,,,
2014-2015,Antolín Alcaraz,,,,,
2014-2015,Toby Alderweireld,,,,,
2014-2015,Joe Allen,,,,,
2014-2015,Jak Alnwick,,,,,
2014-2015,Jozy Altidore,,,,,
2014-2015,Sone Aluko,,,,,
2014-2015,Ricky Álvarez,,,,,
2014-2015,Morgan Amalfitano,,,,,
2014-2015,Jordi Amat,,,,,
2014-2015,Sammy Ameobi,,,,,
2014-2015,Shola Ameobi,,,,,
2014-2015,Anderson,,,,,
2014-2015,Victor Anichebe,,,,,
2014-2015,Vurnon Anita,,,,,
2014-2015,Scott Arfield,,,,,
2014-2015,Adam Armstrong,,,,,
2014-2015,Marko Arnautović,,,,,
2014-2015,Mikel Arteta,,,,,
2014-2015,Oussama Assaidi,,,,,
2014-2015,Christian Atsu,,,,,
2014-2015,Charlie Austin,,,,,
2014-2015,César Azpilicueta,,,,,
2014-2015,Leandro Bacuna,,,,,
2014-2015,Leighton Baines,,,,,
2014-2015,Chris Baird,,,,,
2014-2015,Nathan Baker,,,,,
2014-2015,Mario Balotelli,,,,,
2014-2015,Barry Bannan,,,,,
2014-2015,Phil Bardsley,,,,,
2014-2015,Ross Barkley,,,,,
2014-2015,Ashley Barnes,,,,,
2014-2015,Modou Barrow,,,,,
2014-2015,Gareth Barry,,,,,
2014-2015,Kyle Bartley,,,,,
2014-2015,Joey Barton,,,,,
2014-2015,Asmir Begović,,,,,
2014-2015,Héctor Bellerín,,,,,
2014-2015,Hatem Ben Arfa,,,,,
2014-2015,Darren Bent,,,,,
2014-2015,Nabil Bentaleb,,,,,
2014-2015,Christian Benteke,,,,,
2014-2015,Saido Berahino,,,,,
2014-2015,Ryan Bertrand,,,,,
2014-2015,Muhamed Bešić,,,,,
2014-2015,Mame Biram Diouf,,,,,
2014-2015,Tyler Blackett,,,,,
2014-2015,Sebastián Blanco,,,,,
2014-2015,Daley Blind,,,,,
2014-2015,Yannick Bolasie,,,,,
2014-2015,Wilfried Bony,,,,,
2014-2015,Fabio Borini,,,,,
2014-2015,Dedryck Boyata,,,,,
2014-2015,George Boyd,,,,,
2014-2015,Robbie Brady,,,,,
2014-2015,Liam Bridcutt,,,,,
2014-2015,Leon Britton,,,,,
2014-2015,Izzy Brown,,,,,
2014-2015,Wes Brown,,,,,
2014-2015,Tyias Browning,,,,,
2014-2015,Alex Bruce,,,,,
2014-2015,Chris Brunt,,,,,
2014-2015,Will Buckley,,,,,
2014-2015,Reece Burke,,,,,
2014-2015,Jack Butland,,,,,
2014-2015,Willy Caballero,,,,,
2014-2015,Rémy Cabella,,,,,
2014-2015,Gary Cahill,,,,,
2014-2015,Esteban Cambiasso,,,,,
2014-2015,Geoff Cameron,,,,,
2014-2015,Fraizer Campbell,,,,,
2014-2015,Joel Campbell,,,,,
2014-2015,Emre Can,,,,,
2014-2015,Étienne Capoue,,,,,
2014-2015,Michael Carrick,,,,,
2014-2015,Andy Carroll,,,,,
2014-2015,Tom Carroll,,,,,
2014-2015,Lee Cattermole,,,,,
2014-2015,Steven Caulker,,,,,
2014-2015,Santi Cazorla,,,,,
2014-2015,Petr Čech,,,,,
2014-2015,Nacer Chadli,,,,,
2014-2015,Nathaniel Chalobah,,,,,
2014-2015,Marouane Chamakh,,,,,
2014-2015,Calum Chambers,,,,,
2014-2015,James Chester,,,,,
2014-2015,Vlad Chiricheș,,,,,
2014-2015,Andreas Christensen,,,,,
2014-2015,Lee Chung-yong,,,,,
2014-2015,Papiss Cissé,,,,,
2014-2015,Aly Cissokho,,,,,
2014-2015,Ciaran Clark,,,,,
2014-2015,Tom Cleverley,,,,,
2014-2015,Gaël Clichy,,,,,
2014-2015,Nathaniel Clyne,,,,,
2014-2015,Sebastián Coates,,,,,
2014-2015,Jack Colback,,,,,
2014-2015,Carlton Cole,,,,,
2014-2015,Joe Cole,,,,,
2014-2015,Séamus Coleman,,,,,
2014-2015,James Collins,,,,,
2014-2015,Fabricio Coloccini,,,,,
2014-2015,Brandon Comley,,,,,
2014-2015,Francis Coquelin,,,,,
2014-2015,Jack Cork,,,,,
2014-2015,Thibaut Courtois,,,,,
2014-2015,Philippe Coutinho,,,,,
2014-2015,Aaron Cresswell,,,,,
2014-2015,Peter Crouch,,,,,
2014-2015,Juan Cuadrado,,,,,
2014-2015,Scott Dann,,,,,
2014-2015,Jason Davidson,,,,,
2014-2015,Ben Davies,,,,,
2014-2015,Curtis Davies,,,,,
2014-2015,Kelvin Davis,,,,,
2014-2015,Steven Davis,,,,,
2014-2015,Craig Dawson,,,,,
2014-2015,Michael Dawson,,,,,
2014-2015,Ritchie De Laet,,,,,
2014-2015,Mathieu Debuchy,,,,,
2014-2015,Jermain Defoe,,,,,
2014-2015,Damien Delaney,,,,,
2014-2015,Fabian Delph,,,,,
2014-2015,Mousa Dembélé,,,,,
2014-2015,Guy Demel,,,,,
2014-2015,Martín Demichelis,,,,,
2014-2015,Ángel Di María,,,,,
2014-2015,Mohamed Diamé,,,,,
2014-2015,Eric Dier,,,,,
2014-2015,Sylvain Distin,,,,,
2014-2015,Graham Dorrans,,,,,
2014-2015,Michael Doughty,,,,,
2014-2015,Stewart Downing,,,,,
2014-2015,Kevin Doyle,,,,,
2014-2015,Didier Drogba,,,,,
2014-2015,Michael Duff,,,,,
2014-2015,Paul Dummett,,,,,
2014-2015,Richard Dunne,,,,,
2014-2015,Nathan Dyer,,,,,
2014-2015,Edin Džeko,,,,,
2014-2015,Eljero Elia,,,,,
2014-2015,Rob Elliot,,,,,
2014-2015,Ahmed Elmohamady,,,,,
2014-2015,Marvin Emnes,,,,,
2014-2015,José Enrique,,,,,
2014-2015,Christian Eriksen,,,,,
2014-2015,Samuel Eto'o,,,,,
2014-2015,Jonny Evans,,,,,
2014-2015,Łukasz Fabiański,,,,,
2014-2015,Cesc Fàbregas,,,,,
2014-2015,Radamel Falcao,,,,,
2014-2015,Alejandro Faurlín,,,,,
2014-2015,Federico Fazio,,,,,
2014-2015,Marouane Fellaini,,,,,
2014-2015,Leroy Fer,,,,,
2014-2015,Rio Ferdinand,,,,,
2014-2015,Federico Fernández,,,,,
2014-2015,Fernando,,,,,
2014-2015,Maynor Figueroa,,,,,
2014-2015,Mathieu Flamini,,,,,
2014-2015,Darren Fletcher,,,,,
2014-2015,Steven Fletcher,,,,,
2014-2015,José Fonte,,,,,
2014-2015,Fraser Forster,,,,,
2014-2015,Ben Foster,,,,,
2014-2015,Zeki Fryers,,,,,
2014-2015,Jay Fulton,,,,,
2014-2015,Darnell Furlong,,,,,
2014-2015,Brendan Galloway,,,,,
2014-2015,Cristian Gamboa,,,,,
2014-2015,Dominic Gape,,,,,
2014-2015,Luke Garbutt,,,,,
2014-2015,Craig Gardner,,,,,
2014-2015,Florin Gardoș,,,,,
2014-2015,Dwight Gayle,,,,,
2014-2015,Paulo Gazzaniga,,,,,
2014-2015,David de Gea,,,,,
2014-2015,Steven Gerrard,,,,,
2014-2015,Emanuele Giaccherini,,,,,
2014-2015,Kieran Gibbs,,,,,
2014-2015,Darron Gibson,,,,,
2014-2015,Carles Gil,,,,,
2014-2015,Olivier Giroud,,,,,
2014-2015,Shay Given,,,,,
2014-2015,Jordi Gómez,,,,,
2014-2015,Bafétimbi Gomis,,,,,
2014-2015,Yoan Gouffran,,,,,
2014-2015,Danny Graham,,,,,
2014-2015,Jack Grealish,,,,,
2014-2015,Robert Green,,,,,
2014-2015,Reece Grego-Cox,,,,,
2014-2015,Matt Grimes,,,,,
2014-2015,Adlène Guedioura,,,,,
2014-2015,Jonás Gutiérrez,,,,,
2014-2015,Brad Guzan,,,,,
2014-2015,Massadio Haïdara,,,,,
2014-2015,Ben Hamer,,,,,
2014-2015,Dean Hammond,,,,,
2014-2015,Brede Hangeland,,,,,
2014-2015,Steve Harper,,,,,
2014-2015,Joe Hart,,,,,
2014-2015,Eden Hazard,,,,,
2014-2015,Tom Heaton,,,,,
2014-2015,Jordan Henderson,,,,,
2014-2015,Wayne Hennessey,,,,,
2014-2015,Karl Henry,,,,,
2014-2015,Rushian Hepburn-Murphy,,,,,
2014-2015,Abel Hernández,,,,,
2014-2015,Javier Hernández,,,,,
2014-2015,Ander Herrera,,,,,
2014-2015,Jake Hesketh,,,,,
2014-2015,Tony Hibbert,,,,,
2014-2015,Clint Hill,,,,,
2014-2015,Junior Hoilett,,,,,
2014-2015,Lewis Holtby,,,,,
2014-2015,Tim Howard,,,,,
2014-2015,Tom Huddlestone,,,,,
2014-2015,Robert Huth,,,,,
2014-2015,Alan Hutton,,,,,
2014-2015,Jordon Ibe,,,,,
2014-2015,Brown Ideye,,,,,
2014-2015,Tom Ince,,,,,
2014-2015,Danny Ings,,,,,
2014-2015,Stephen Ireland,,,,,
2014-2015,Lloyd Isgrove,,,,,
2014-2015,Mauricio Isla,,,,,
2014-2015,Branislav Ivanović,,,,,
2014-2015,Jussi Jääskeläinen,,,,,
2014-2015,Phil Jagielka,,,,,
2014-2015,Eldin Jakupović,,,,,
2014-2015,Matty James,,,,,
2014-2015,Daryl Janmaat,,,,,
2014-2015,Adnan Januzaj,,,,,
2014-2015,Matt Jarvis,,,,,
2014-2015,Mile Jedinak,,,,,
2014-2015,Nikica Jelavić,,,,,
2014-2015,Carl Jenkinson,,,,,
2014-2015,Adam Johnson,,,,,
2014-2015,Glen Johnson,,,,,
2014-2015,Billy Jones,,,,,
2014-2015,Brad Jones,,,,,
2014-2015,David Jones,,,,,
2014-2015,Phil Jones,,,,,
2014-2015,Siem de Jong,,,,,
2014-2015,Stevan Jovetić,,,,,
2014-2015,Lukas Jutkiewicz,,,,,
2014-2015,Younès Kaboul,,,,,
2014-2015,Harry Kane,,,,,
2014-2015,Michael Keane,,,,,
2014-2015,Martin Kelly,,,,,
2014-2015,Michael Kightly,,,,,
2014-2015,Andy King,,,,,
2014-2015,Anthony Knockaert,,,,,
2014-2015,Aleksandar Kolarov,,,,,
2014-2015,Vincent Kompany,,,,,
2014-2015,Paul Konchesky,,,,,
2014-2015,Arouna Koné,,,,,
2014-2015,Laurent Koscielny,,,,,
2014-2015,Cheikhou Kouyaté,,,,,
2014-2015,Cole Kpekawa,,,,,
2014-2015,Andrej Kramarić,,,,,
2014-2015,Niko Kranjčar,,,,,
2014-2015,Bojan Krkić,,,,,
2014-2015,Tim Krul,,,,,
2014-2015,Daniel Lafferty,,,,,
2014-2015,Adam Lallana,,,,,
2014-2015,Rickie Lambert,,,,,
2014-2015,Érik Lamela,,,,,
2014-2015,Frank Lampard,,,,,
2014-2015,Seb Larsson,,,,,
2014-2015,Tom Lawrence,,,,,
2014-2015,Joe Ledley,,,,,
2014-2015,Elliot Lee,,,,,
2014-2015,Lucas Leiva,,,,,
2014-2015,Aaron Lennon,,,,,
2014-2015,Joleon Lescott,,,,,
2014-2015,Jesse Lingard,,,,,
2014-2015,Jake Livermore,,,,,
2014-2015,Hugo Lloris,,,,,
2014-2015,Ruben Loftus-Cheek,,,,,
2014-2015,Kevin Long,,,,,
2014-2015,Shane Long,,,,,
2014-2015,Dejan Lovren,,,,,
2014-2015,Matthew Lowton,,,,,
2014-2015,Filipe Luís,,,,,
